file,class,method,variable,usage
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"novo/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",request,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"novo/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",mapping,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"novo/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",form,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"novo/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",response,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"excluir/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",idStr,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"excluir/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",request,6
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"excluir/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",mapping,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"excluir/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",form,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"excluir/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",response,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"excluir/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",id,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"excluir/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",ejb,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"buscarPorMatricula/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",request,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"buscarPorMatricula/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",mapping,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"buscarPorMatricula/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",form,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"buscarPorMatricula/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",response,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"buscarPorMatricula/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",matricula,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"buscarPorMatricula/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",usuario,5
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"buscarPorMatricula/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",out,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"editar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",idStr,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"editar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",request,5
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"editar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",mapping,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"editar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",form,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"editar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",response,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"editar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",usuario,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"editar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",id,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"editar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",ejb,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"voltar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",request,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"voltar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",mapping,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"voltar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",form,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\UsuarioAction.java,tcc.legado.action.UsuarioAction,"voltar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",response,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\ejb\emprestimo\IEmprestimoEJB.java,tcc.legado.ejb.emprestimo.IEmprestimoEJB,"criarEmprestimo/2[java.lang.Long,java.lang.String]",idLivro,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\ejb\emprestimo\IEmprestimoEJB.java,tcc.legado.ejb.emprestimo.IEmprestimoEJB,"criarEmprestimo/2[java.lang.Long,java.lang.String]",matricula,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\ejb\emprestimo\IEmprestimoEJB.java,tcc.legado.ejb.emprestimo.IEmprestimoEJB,registrarDevolucao/1[java.lang.Long],idEmprestimo,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\ejb\emprestimo\IEmprestimoEJB.java,tcc.legado.ejb.emprestimo.IEmprestimoEJB,buscarPorId/1[java.lang.Long],id,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\servlet\HealthCheckServlet.java,tcc.legado.servlet.HealthCheckServlet,"doGet/2[tcc.legado.servlet.HttpServletRequest,tcc.legado.servlet.HttpServletResponse]",resp,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\servlet\HealthCheckServlet.java,tcc.legado.servlet.HealthCheckServlet,"doGet/2[tcc.legado.servlet.HttpServletRequest,tcc.legado.servlet.HttpServletResponse]",req,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\AuthAction.java,tcc.legado.action.AuthAction,"logout/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",request,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\AuthAction.java,tcc.legado.action.AuthAction,"logout/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",mapping,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\AuthAction.java,tcc.legado.action.AuthAction,"logout/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",form,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\AuthAction.java,tcc.legado.action.AuthAction,"logout/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",response,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\AuthAction.java,tcc.legado.action.AuthAction,"logout/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",session,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\AuthAction.java,tcc.legado.action.AuthAction,"login/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",request,5
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\AuthAction.java,tcc.legado.action.AuthAction,"login/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",senha,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\AuthAction.java,tcc.legado.action.AuthAction,"login/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",mapping,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\AuthAction.java,tcc.legado.action.AuthAction,"login/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",authEJB,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\AuthAction.java,tcc.legado.action.AuthAction,"login/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",form,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\AuthAction.java,tcc.legado.action.AuthAction,"login/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",response,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\AuthAction.java,tcc.legado.action.AuthAction,"login/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",ctx,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\AuthAction.java,tcc.legado.action.AuthAction,"login/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",session,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\AuthAction.java,tcc.legado.action.AuthAction,"login/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",matricula,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\AuthAction.java,tcc.legado.action.AuthAction,"login/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",usuario,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"novo/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",request,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"novo/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",mapping,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"novo/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",form,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"novo/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",response,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"excluir/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",idStr,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"excluir/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",request,4
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"excluir/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",mapping,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"excluir/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",form,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"excluir/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",response,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"excluir/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",id,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"visualizar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",idStr,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"visualizar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",request,4
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"visualizar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",mapping,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"visualizar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",form,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"visualizar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",response,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"visualizar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",destaque,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"visualizar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",id,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"salvar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",idStr,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"salvar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",request,14
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"salvar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",dataFimStr,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"salvar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",mapping,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"salvar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",descontoStr,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"salvar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",ativoStr,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"salvar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",categoria,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"salvar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",titulo,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"salvar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",idLivroStr,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"salvar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",descricao,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"salvar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",dataInicioStr,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"salvar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",form,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"salvar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",sdf,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"salvar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",response,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"salvar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",livroDestaque,12
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"voltar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",request,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"voltar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",mapping,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"voltar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",form,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"voltar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",response,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"listar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",request,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"listar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",mapping,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"listar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",tipo,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"listar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",form,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"listar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",response,0
